Name,URL,Created At
Vehicle Location Tracking (VLT) Device,/vehicles-and-their-accessories-and-components-transportation-components-and-systems-location-and-navigation-systems-and-components-vehicle-location-tracking-vlt-device/search,06.11.2025
Platform Trolley (V3),/material-handling-and-conditioning-and-storage-machinery-and-their-accessories-and-supplies-material-handling-machinery-and-equipment-conveyors-and-accessories-platform-trolley-v3-/search,06.11.2025
Micro/Semi-Micro/Analytical weighing balance,/weight-measuring-instruments-micro-semi-micro-analytical-weighing-balance/search,06.11.2025
High Density Polyethene (HDPE) Telecom Ducts For Optical Fibre Cable as per TEC Specification,/electrical-system-and-lighting-and-components-and-accessories-and-supplies-electrical-wire-management-devices-and-accessories-and-supplies-wire-raceways-conduit-and-busways-high-density-polyethene-hdpe-telecom-ducts-for-optical-fibre-cable-as-per-tec-spec/search,04.11.2025
Alkaline water ionizer machine,/laboratory-and-measuring-and-observing-and-testing-equipment-clinical-chemistry-testing-systems-components-and-supplies-clinical-chemistry-enzymes-alkaline-water-ionizer-machine/search,04.11.2025
Baby tray (V2),/medical-facility-products-medical-facility-materials-handling-and-distribution-equipment-baby-tray-v2-/search,04.11.2025
Metal Shelving Racks (Adjustable Type) conforming To Is 1883 (V2),/shelving-and-storage-metal-shelving-racks-adjustable-type-confirming-to-is-1883-v2-/search,04.11.2025
Non-invasive digital hemoglobin measurement device,/laboratory-and-measuring-and-observing-and-testing-equipment-measuring-and-observing-and-testing-equipment-patient-point-of-care-testing-supplies-and-equipment-non-invasive-digital-hemoglobin-measurement-device/search,03.11.2025
Digital Stethoscope with integrated ECG as per MHA QR,/patient-exam-and-monitoring-products-stethoscopes-and-related-products-digital-stethoscope-with-integrated-ecg-as-per-mha-qr/search,03.11.2025
Wheel Chocks,/conveyors-and-accessories-wheel-chocks/search,03.11.2025
Paperless Recorder,/measuring-and-observing-and-testing-instruments-indicating-and-recording-instruments-paperless-recorder/search,02.11.2025
Secondary Lithium Cells and Batteries For Portable Application Conforming To IS 16047 (Part 3),/batteries-and-generators-and-kinetic-power-transmission-batteries-and-cells-and-accessories-secondary-lithium-cells-and-batteries-for-portable-application-conforming-to-is-16047-part-3-/search,31.10.2025
Secondary Sealed Cells and Batteries For Portable Application - Nickel Cadmium Conforming To IS 16048 (Part 1),/batteries-and-generators-and-kinetic-power-transmission-batteries-and-cells-and-accessories-secondary-sealed-cells-and-batteries-for-portable-application-nickel-cadmium-conforming-to-is-16048-part-1-/search,31.10.2025
Ventriculoperitoneal Shunt (V2),/surgical-implants-and-expanders-and-extenders-and-surgical-wires-and-related-products-ventriculoperitoneal-shunt-v2-/search,31.10.2025
Spoon (V2) Conforming to IS 16286,/domestic-flatware-and--cutlery-spoon-v2-conforming-to-is-16286/search,31.10.2025
Disposable Cup (V2),/domestic-kitchenware-and-kitchen-supplies-domestic-disposable-kitchenware-disposable-cup-v2-/search,31.10.2025
Aerated Water (Defence),/food-and-beverage-products-beverages-non-alcoholic-beverages-aerated-water-defence-/search,31.10.2025
Natural Mineral Water (Defence),/food-and-beverage-products-beverages-non-alcoholic-beverages-natural-mineral-water-defence-/search,31.10.2025
Multilayer Aseptic Pack Milk (MAP Milk) (Defence),/food-and-beverage-products-beverages-raw-milk-products-multilayer-aseptic-pack-milk-map-milk-defence-/search,31.10.2025
Iodized Salt (Defence),/food-and-beverage-products-seasonings-and-preservatives-herbs-and-spices-and-extracts-iodized-salt-defence-/search,31.10.2025
Dates Dried (Chhohara) (Defence),/food-and-beverage-products-fresh-fruits-dates-dates-dried-chhohara-defence-/search,31.10.2025
Illuminated  Vision Test Drum (V3),/patient-exam-and-monitoring-products-ophthalmic-diagnostic-exam-products-illuminated-vision-test-drum-v3-/search,30.10.2025
Widal Test Kit - Agglutination Method for Human Samples,/measuring-and-observing-and-testing-instruments-manual-test-kits-and-quality-controls-and-calibrators-and-standards-widal-test-kit-for-human-samples/search,30.10.2025
C-Reactive Protein (CRP) Test Kit - Latex Agglutination Method for Human Samples,/laboratory-and-measuring-and-observing-and-testing-equipment-immunological-testing-systems-components-and-supplies-immunological-test-systems-c-reactive-protein-crp-test-kit-for-human-samples/search,30.10.2025
Dental Modelling Wax,/medical-equipments-and-accessories-supplies-dental-equipment-and-supplies-dental-materials-dental-modelling-wax/search,30.10.2025
Urine Collection Bag - Sterile (Single Use),/specimen-collection-and-transport-containers-and-supplies-sterile-single-use-urine-collection-bag/search,30.10.2025
Automated Mortar Fire Direction Controller (AMFDC) as per MHA QRs,/law-enforcement-and-national-security-and-security-and-safety-equipment-and-supplies-launchers-missile-and-rocket-launchers-automated-mortar-fire-direction-controller-amfdc-as-per-mha-qrs/search,30.10.2025
Full Body Scanner as per MHA QRs,/law-enforcement-and-national-security-and-security-and-safety-equipment-and-supplies-security-surveillance-and-detection-surveillance-and-detection-equipment-full-body-scanner-as-per-mha-qrs/search,30.10.2025
Cloth LFCD Disruptive Digital Pattern Uniform (MHA),/uniforms-cloth-disruptive-digital-pattern-uniform-bsf-/search,30.10.2025
Tubes for Pneumatic Tyres ISI Marked to IS 13098,/vehicles-and-their-accessories-and-components-transportation-components-and-systems-tires-and-tire-tubes-tubes-for-pneumatic-tyres-isi-marked-to-is-13098/search,29.10.2025
Pallet Truck (V3),/industrial-trucks-pallet-truck-v3-/search,29.10.2025
Sketch Pens (V3),/office-equipment-and-accessories-and-supplies-office-supply-writing-instruments-sketch-pens-v3-/search,28.10.2025
Ring Spun Grey Cotton Yarn Conforming to IS 13683,/threads-ring-spun-grey-cotton-yarn-conforming-to-is-13683/search,28.10.2025
Bomb Basket as per MHA QR (V2),/law-enforcement-and-national-security-and-security-and-safety-equipment-and-supplies-law-enforcement-security-and-control-equipment-bomb-basket-as-per-mha-qr-v2-/search,28.10.2025
Yodha Rakshak Kit (DGAFMS Pattern),/medical-equipments-and-accessories-supplies-mobile-medical-services-products-mobile-medical-services-kits-yodha-rakshak-kit-dgafms-pattern-/search,27.10.2025
Basketball (V2),/-sports-and-recreational-equipment-and-supplies-and-accessories-old-field-and-court-sports-equipment-racquet-and-court-sports-equipment-basketball-v2-/search,27.10.2025
Emergency / Survival Ration (Defence),/humenitarian-relief-items-kits-or-accessories-humanitarian-relief-food-food-emergency-rations-emergency-survival-ration-defence-/search,26.10.2025
Sugar (V2) (Defence),/food-and-beverage-products-chocolate-and-sugars-and-sweeteners-and-confectionary-products-sugar-products-sugar-v2-defence-/search,26.10.2025
Computer Monitor (V2),/computer-displays-computer-monitor-v2-/search,24.10.2025
General purpose Machinery and Spindle Oils (V2) Conforming to IS 493,/lubricating-preparations-general-purpose-machinery-and-spindle-oils-v2-conforming-to-is-493/search,24.10.2025
Whistle(V3),/musical-instruments-and-games-and-toys-and-arts-and-crafts-and-educational-equipment-and-materials-and-accessories-and-supplies-musical-instruments-and-parts-and-accessories-brass-instrument-whistle-v3-/search,24.10.2025
DRDO Design Bio - Digester Tank for Single Pan Bio Toilet,/sanitary-ware-bio-digester-tank-for-single-pan-bio-toilet-plain-region-/search,24.10.2025
Nutrient Gelatin,/laboratory-and-scientific-equipment-microorganism-propagation-and-transformation-media-and-kits-and-equipment-nutrient-gelatin/search,23.10.2025
Non Linear Junction Evaluator (NLJE) as per MHA QRs,/law-enforcement-and-national-security-and-security-and-safety-equipment-and-supplies-security-surveillance-and-detection-surveillance-and-detection-equipment-non-linear-junction-evaluator-nlje-as-per-mha-qrs/search,23.10.2025
Plastic Stool (V2),/furniture-and-furnishing-commercial-and-industrial-furniture-seating-plastic-stool-v2-/search,23.10.2025
Starter Motors for IC Engines,/vehicles-and-their-accessories-and-components-transportation-components-and-systems-electrical-components-starter-motors-for-ic-engines/search,22.10.2025
Cutting Oil (V2),/lubricating-preparations-general-purpose-cutting-oil-soluble-v2-conforming-to-is-1115/search,21.10.2025
"PNEUMATIC TYRES FOR TWO AND THREE-WHEELED MOTOR VEHICLES, QUADRICYCLES AND E-RICKSHAW/E-CARTS marked to IS 15627",/vehicles-and-their-accessories-and-components-transportation-components-and-systems-tires-and-tire-tubes-pneumatic-tyres-for-two-and-three-wheeled-motor-vehicles-quadricycles-and-e-rickshaw-e-carts-marked-to-is-15627/search,21.10.2025
PENTAZOCINE LACTATE,/drugs-and-pharmaceutical-productsold-central-nervous-system-drugs-narcotic-analgesics-pentazocine-lactate/search,19.10.2025
Atropine,/drugs-and-pharmaceutical-productsold-autonomic-nervous-system-drugs-cholinergic-blocking-agents-atropine/search,19.10.2025
ORAL CONTRACEPTIVE PILLS,/drugs-and-pharmaceutical-productsold-hormones-and-hormone-antagonists-estrogens-and-progestins-and-internal-contraceptives-oral-contraceptive-pills/search,19.10.2025
Theophylline +  Etophylline,/drugs-and-pharmaceutical-productsold-drugs-affecting-the-respiratory-tract-antiasthmatic-drugs-theophylline-etophylline/search,19.10.2025
Rubbing Compound (V3) Conforming to IS 7984,/lubricating-preparations-rubbing-compound-v3-conforming-to-is-7984/search,17.10.2025
Dissolved Acetylene (Gas) (V2) Conforming to IS 308,/gaseous-fuels-dissolved-acetylene-gas-v2-conforming-to-is-308/search,17.10.2025
"Two Wheeler - Motorcycle, Scooter and Moped (V2)",/vehicles-and-their-accessories-and-components-motor-vehicles-motorized-cycles-two-wheeler-motorcycle-scooter-and-moped-v2-/search,17.10.2025
Printed Letter Head Paper (V3),/business-use-papers-printed-letter-head-paper-v3-/search,17.10.2025
Paper Weights (V2),/office-equipment-and-accessories-and-supplies-office-supply-desk-supplies-paper-weights-v2-/search,17.10.2025
Angle Grinder,/tools-and-general-mahinery-hand-tools-power-tools-angle-grinder/search,17.10.2025
Bomb Blanket as per MHA QR (V2),/law-enforcement-and-national-security-and-security-and-safety-equipment-and-supplies-law-enforcement-security-and-control-equipment-bomb-blanket-as-per-mha-qr-v2-/search,17.10.2025
Industrial Cooling Fan (Man Coolers) (V2) Conforming To IS 6272,/heating-and-ventilation-and-air-circulation-air-circulation-and-parts-and-accessories-industrial-cooling-fan-man-coolers-v2-conforming-to-is-6272/search,16.10.2025
Air Circulator Type Electric Fan and Regulator (V2) Conforming To IS 2997,/heating-and-ventilation-and-air-circulation-air-circulation-and-parts-and-accessories-air-circulator-type-electric-fan-v2-conforming-to-is-2997/search,16.10.2025
Pole Mounted Stainless Steel Dustbin (V2),/waste-containers-and-accessories-pole-mounted-stainless-steel-dustbin-v2-/search,14.10.2025
Glucometer Strips,/patient-point-of-care-testing-supplies-and-equipment-glucometer-strips/search,14.10.2025
Saliva Ejector Suction Tips for Dental Use,/medical-equipments-and-accessories-supplies-dental-equipment-and-supplies-dental-and-subspecialty-instruments-and-devices-saliva-ejector-suction-tips-for-dental-use/search,14.10.2025
Resorbable Collagen Membrane for Orthopedic and Dental Surgeries,/medical-equipments-and-accessories-supplies-dental-equipment-and-supplies-dental-operatory-specific-supplies-resorbable-collagen-membrane-for-orthopedic-and-dental-surgeries/search,14.10.2025
Dental Adhesive Bonding Agent,/medical-equipments-and-accessories-supplies-dental-equipment-and-supplies-dental-materials-dental-adhesive-bonding-agent/search,14.10.2025
Clodinafop-Propargyl 15% Wp (Wettable Powder)  (V2),/live-plant-and-animal-material-and-accessories-and-supplies-fertilizers-and-plant-nutrients-and-herbicides-herbicides-clodinafop-propargyl-15-wp-wettable-powder-v2-/search,14.10.2025
Zinc Phosphide 80% Powder(V2),/pesticides-or--pest-repellents-zinc-phosphide-80-powder-v2-/search,14.10.2025
Thiamethoxam 25% Wg(Wettable Granules) (V2),/pesticides-or--pest-repellents-thiamethoxam-25-wg-wettable-granules-v2-/search,14.10.2025
Spinosad 45% Sc (Suspension Concentrate) (V2),/pesticides-or--pest-repellents-spinosad-45-sc-suspension-concentrate-v2-/search,14.10.2025
Sodium Acifluorfen 16.5% + Clodinafop propargyl 8% EC (Emulsifiable Concentrate) (V2),/live-plant-and-animal-material-and-accessories-and-supplies-fertilizers-and-plant-nutrients-and-herbicides-herbicides-sodium-acifluorfen-16-5-clodinafop-propargyl-8-ec-emulsifiable-concentrate-v2-/search,14.10.2025
Lambda-cyhalothrin 5% EC (Emulsifiable Concentrate)(V2),/pesticides-or--pest-repellents-lambda-cyhalothrin-5-ec-emulsifiable-concentrate-v2-/search,14.10.2025
Imazethapyr 35% + Imazamox 35 % Wg (Wettable Granules) (V2),/live-plant-and-animal-material-and-accessories-and-supplies-fertilizers-and-plant-nutrients-and-herbicides-herbicides-imazethapyr-35-imazamox-35-wg-wettable-granules-v2-/search,14.10.2025
Imazethapyr 10% Sl(Soluble Liquid) (V2),/live-plant-and-animal-material-and-accessories-and-supplies-fertilizers-and-plant-nutrients-and-herbicides-herbicides-imazethapyr-10-sl-soluble-liquid-v2-/search,14.10.2025
Flubendiamide 39.5%  SC ( (Suspension Concentrate) (V2),/pesticides-or--pest-repellents-flubendiamide-39-5-sc-suspension-concentrate-v2-/search,14.10.2025
Emamectin Benzoate 5% Sg (Soluble Granules) (V2),/pesticides-or--pest-repellents-emamectin-benzoate-5-sg-soluble-granules-v2-/search,14.10.2025
Diafenthiuron 50% Wp (Wettable Powder) (V2),/pesticides-or--pest-repellents-diafenthiuron-50-wp-wettable-powder-v2-/search,14.10.2025
Cyantraniliprole - 10.26% Od (Oil Dispersion) (V2),/pesticides-or--pest-repellents-cyantraniliprole-10-26-od-oil-dispersion-v2-/search,14.10.2025
Flonicamid 50% Wg (Wettable Granules)(V2),/pesticides-or--pest-repellents-flonicamid-50-wg-wettable-granules-v2-/search,14.10.2025
Carboxin 37.5% +Thiram37.5%WS  (Water Soluble) (V2),/live-plant-and-animal-material-and-accessories-and-supplies-fertilizers-and-plant-nutrients-and-herbicides-herbicides-carboxin-37-5-thiram37-5-ws-water-soluble-v2-/search,14.10.2025
Mineral Water,/food-and-beverage-products-beverages-non-alcoholic-beverages-mineral-water/search,14.10.2025
Fortified Rice Kernel,/food-and-beverage-products-cereal-and-pulse-products-cereals-fortified-rice-kernel/search,14.10.2025
Acoustic Binaural Stethoscope (V3),/patient-exam-and-monitoring-products-stethoscopes-and-related-products-acoustic-binaural-stethoscope-v3-/search,13.10.2025
Pen Refill (V3),/office-equipment-and-accessories-and-supplies-office-supply-ink-and-lead-refills-pen-refill-v3-/search,13.10.2025
Dental Composite Kit with Etchant and Bonding Agent,/medical-equipments-and-accessories-supplies-dental-equipment-and-supplies-dental-materials-dental-composite-kit/search,10.10.2025
Stable Bleaching Powder for Household and Industrial use (V3) conforming to IS 1065 (Part 1),/water-treatment-consumables-stable-bleaching-powder-for-household-and-industrial-use-v3-conforming-to-is-1065-part-1-/search,10.10.2025
Microscope - Slides (V3) as per IS 3099 (Part 2),/laboratory-supplies-and-fixtures-laboratory-microscope-slides-and-supplies--microscope-slides-v3-conforming-to-is-3099-part-2-/search,10.10.2025
Bicycle Air Pump Conforming To IS 9225,/pumps-bicycle-air-pump-conforming-to-is-9225/search,10.10.2025
Direct Evaporative Air Cooler (V2) ISI Marked To IS 3315,/heating-and-ventilation-and-air-circulation-cooling-equipment-and-parts-and-accessories-direct-evaporative-air-cooler-v2-isi-marked-to-is-3315/search,10.10.2025
Servo Motor Operated Automatic Line Voltage Correctors Conforming to IS 9815 (Part 1) - Single Phase Applications,/electrical-systems-and-lighting-and-components-and-accessories-and-supplies-electrical-equipment-and-components-and-supplies--electrical-variable-speed-drives-servo-motor-operated-automatic-line-voltage-correctors-conforming-to-is-9815-part-1-single-phase/search,10.10.2025
Automatic Line Voltage Correctors (Step Type) For Domestic Use (Stabilizer) Conforming To IS 8448,/electrical-systems-and-lighting-and-components-and-accessories-and-supplies-electrical-equipment-and-components-and-supplies--circuit-protection-devices-and-accessories-automatic-line-voltage-correctors-step-type-for-domestic-use-stabilizer-conforming-to-/search,10.10.2025
